City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
292,Hirara,24.8,125.2833,66.47,63,75,14.97,JP,2023-01-19 06:34:38
293,Talaya,61.3833,152.75,-27.72,98,100,6.06,RU,2023-01-19 06:34:39
294,San Quintin,30.4833,-115.95,54.39,68,98,5.19,MX,2023-01-19 06:34:41
295,Swansea,51.6208,-3.9432,38.08,93,100,3.83,GB,2023-01-19 06:34:42
296,Fort Nelson,58.8053,-122.7002,6.39,93,75,6.91,CA,2023-01-19 06:34:44
297,Luba,3.4568,8.5547,80.15,79,100,1.52,GQ,2023-01-19 06:34:45
298,Rio Gallegos,-51.6226,-69.2181,55.45,76,0,2.3,AR,2023-01-19 06:30:44
299,Karatau,43.1667,70.4667,18.21,80,4,2.84,KZ,2023-01-19 06:34:47
300,Lafia,8.4833,8.5167,76.3,24,100,1.9,NG,2023-01-19 06:34:48
301,Dzerzhinsk,56.2389,43.4631,22.82,50,0,15.66,RU,2023-01-19 06:34:49
302,Tambopata,-12.7333,-69.1833,70.86,100,100,1.7,PE,2023-01-19 06:34:51
303,Tokur,53.1333,132.9,-22.11,93,100,4.61,RU,2023-01-19 06:34:52
304,Tenenkou,14.4572,-4.9169,66.61,16,0,8.25,ML,2023-01-19 06:34:54
305,East London,-33.0153,27.9116,81.54,74,0,6.91,ZA,2023-01-19 06:31:02
306,Alot,23.7667,75.55,71.89,22,4,9.44,IN,2023-01-19 06:34:56
307,Kodiak,57.79,-152.4072,35.11,80,100,16.11,US,2023-01-19 06:34:58
308,Huicungo,-7.2833,-76.8,69.76,99,100,1.1,PE,2023-01-19 06:34:59
309,Chifeng,42.2683,118.9636,18.99,30,8,22.37,CN,2023-01-19 06:35:00
310,Dolinsk,47.35,142.8,5.97,88,100,5.66,RU,2023-01-19 06:32:12
311,Teluk Nibung,3.001,99.8164,83.39,68,84,5.32,ID,2023-01-19 06:35:03
312,Inyonga,-6.7167,32.0667,68.25,85,94,6.11,TZ,2023-01-19 06:35:04
313,Ludenscheid,51.2167,7.6167,31.48,94,100,4.0,DE,2023-01-19 06:35:06
314,Sampit,-2.5333,112.95,83.44,71,100,3.94,ID,2023-01-19 06:35:08
315,Lodja,-3.4833,23.4333,73.89,90,99,2.68,CD,2023-01-19 06:35:09
316,Khandagayty,50.7333,92.05,1.45,98,100,3.06,RU,2023-01-19 06:35:11
317,Los Llanos De Aridane,28.6585,-17.9182,58.12,76,75,12.66,ES,2023-01-19 06:35:12
318,Port Blair,11.6667,92.75,82.44,69,75,11.5,IN,2023-01-19 06:35:13
319,Reconquista,-29.15,-59.65,78.73,53,0,5.32,AR,2023-01-19 06:35:01
320,Vila Franca Do Campo,37.7167,-25.4333,46.81,82,0,3.06,PT,2023-01-19 06:36:15
321,Skoghall,59.3232,13.4655,32.56,100,100,10.36,SE,2023-01-19 06:36:16
322,Chadan,51.2833,91.5833,6.1,89,100,2.04,RU,2023-01-19 06:36:17
323,Aransas Pass,27.9095,-97.15,66.97,93,0,5.75,US,2023-01-19 06:36:18
324,Rabat,33.9911,-6.8401,49.05,100,40,3.44,MA,2023-01-19 06:36:20
325,Shieli,44.1667,66.75,28.15,44,10,5.57,KZ,2023-01-19 06:36:21
326,Sisimiut,66.9395,-53.6735,-5.35,66,10,12.24,GL,2023-01-19 06:36:22
327,Marsh Harbour,26.5412,-77.0636,72.63,65,85,11.07,BS,2023-01-19 06:36:23
328,Banjar,-8.19,114.9675,82.89,80,100,2.77,ID,2023-01-19 06:36:24
329,San Policarpo,12.1791,125.5072,80.19,87,3,11.23,PH,2023-01-19 06:36:25
330,Lata,40.1629,-8.3327,39.07,87,100,2.44,PT,2023-01-19 06:36:26
331,Omboue,-1.5746,9.2618,78.42,85,100,2.86,GA,2023-01-19 06:36:27
332,Kavaratti,10.5669,72.642,80.96,69,20,10.18,IN,2023-01-19 06:36:29
333,Thompson,55.7435,-97.8558,6.96,85,20,4.61,CA,2023-01-19 06:36:30
334,Kuah,6.3265,99.8432,87.78,58,20,8.05,MY,2023-01-19 06:36:31
335,Tamiahua,21.2667,-97.45,71.74,70,27,8.12,MX,2023-01-19 06:36:32
336,Tinsukia,27.5,95.3667,69.66,37,0,0.98,IN,2023-01-19 06:36:33
337,Ruyigi,-3.45,30.3167,67.62,73,37,1.5,BI,2023-01-19 06:36:34
338,New Bohol,7.5233,125.8363,89.37,77,24,3.67,PH,2023-01-19 06:36:36
339,Ponta Delgada,37.7333,-25.6667,47.12,87,20,5.75,PT,2023-01-19 06:36:38
340,Rawson,-43.3002,-65.1023,70.29,72,97,8.28,AR,2023-01-19 06:36:39
341,Raudeberg,61.9875,5.1352,34.86,72,93,9.73,NO,2023-01-19 06:36:40
342,Nuuk,64.1835,-51.7216,16.93,92,100,12.01,GL,2023-01-19 06:36:17
343,Kitimat,54.0524,-128.6534,35.98,29,100,4.21,CA,2023-01-19 06:36:42
344,Fare,-16.7,-151.0167,81.73,69,5,16.58,PF,2023-01-19 06:36:43
345,Inta,66.0317,60.1659,21.99,94,100,6.04,RU,2023-01-19 06:36:44
346,Barda,40.3744,47.1267,34.88,63,0,1.57,AZ,2023-01-19 06:36:45
347,Shenjiamen,29.9576,122.298,46.62,41,5,9.75,CN,2023-01-19 06:34:55
348,Chapleau,47.8405,-83.4034,3.36,100,100,7.65,CA,2023-01-19 06:36:48
349,Chakradharpur,22.7,85.6333,79.36,38,0,2.08,IN,2023-01-19 06:36:49
350,Xam Nua,20.4197,104.0439,71.02,49,37,3.4,LA,2023-01-19 06:36:50
351,Waddan,29.1614,16.139,55.47,27,0,4.88,LY,2023-01-19 06:36:51
352,Sorland,67.667,12.6934,35.46,84,100,19.39,NO,2023-01-19 06:36:52
353,Ketchikan,55.3422,-131.6461,37.38,93,75,5.75,US,2023-01-19 06:35:26
354,Labuan,5.2767,115.2417,86.36,74,20,7.0,MY,2023-01-19 06:36:54
355,Bambanglipuro,-7.95,110.2833,82.33,72,84,6.93,ID,2023-01-19 06:36:55
356,Outjo,-20.1167,16.15,73.56,65,100,2.15,NA,2023-01-19 06:36:56
357,Cedar City,37.6775,-113.0619,20.39,73,0,5.75,US,2023-01-19 06:36:57
358,Aden,12.7794,45.0367,77.0,72,25,10.16,YE,2023-01-19 06:36:58
359,Puerto Leguizamo,-0.1934,-74.7819,69.39,88,97,2.42,CO,2023-01-19 06:37:02
360,Sao Jose Da Coroa Grande,-8.8978,-35.1478,75.51,87,34,5.32,BR,2023-01-19 06:37:04
361,Nichinan,31.6,131.3667,53.28,53,41,9.84,JP,2023-01-19 06:37:06
362,Sorong,-0.8833,131.25,77.77,86,100,3.27,ID,2023-01-19 06:37:07
363,Goderich,43.7501,-81.7165,34.12,93,100,5.75,CA,2023-01-19 06:37:08
364,Mount Isa,-20.7333,139.5,96.57,24,40,12.66,AU,2023-01-19 06:38:10
365,Launceston,-41.45,147.1667,74.16,35,40,11.5,AU,2023-01-19 06:38:11
366,Isangel,-19.55,169.2667,80.71,78,75,9.22,VU,2023-01-19 06:38:12
367,Zhigansk,66.7697,123.3711,-38.58,92,99,18.66,RU,2023-01-19 06:38:13
368,Boli,45.7667,130.5167,13.06,83,100,6.55,CN,2023-01-19 06:38:14
369,Coquimbo,-29.9533,-71.3436,62.33,82,100,5.75,CL,2023-01-19 06:38:16
370,Skjervoy,70.0311,20.9714,23.0,65,100,13.2,NO,2023-01-19 06:38:18
371,Sehithwa,-20.4667,22.7167,80.17,55,71,9.33,BW,2023-01-19 06:38:19
372,Voi,-3.3945,38.563,81.27,55,90,8.1,KE,2023-01-19 06:38:20
373,Udimskiy,61.1417,45.9144,21.0,90,97,12.15,RU,2023-01-19 06:38:22
374,Chapais,49.7834,-74.8492,17.38,97,100,6.64,CA,2023-01-19 06:38:24
375,Hazorasp,41.3194,61.0742,24.64,43,93,2.44,UZ,2023-01-19 06:38:25
376,Grosse Ile,42.1292,-83.1444,38.05,93,100,10.36,US,2023-01-19 06:38:27
377,Karpogory,64.0019,44.4451,30.18,89,100,12.46,RU,2023-01-19 06:38:28
378,Aguadilla,18.4275,-67.1541,71.46,84,0,4.0,PR,2023-01-19 06:38:29
379,Kutum,14.2,24.6667,65.01,17,39,4.94,SD,2023-01-19 06:38:30
380,Vostok,46.4856,135.8833,12.96,96,100,1.7,RU,2023-01-19 06:38:31
381,Richards Bay,-28.783,32.0377,89.74,50,88,10.25,ZA,2023-01-19 06:38:34
382,Kahului,20.8947,-156.47,76.84,67,0,6.91,US,2023-01-19 06:38:35
383,Te Anau,-45.4167,167.7167,70.29,45,97,6.58,NZ,2023-01-19 06:38:36
384,Xuddur,4.1213,43.8894,81.3,40,93,22.08,SO,2023-01-19 06:38:37
385,Kasongo-Lunda,-6.4667,16.8167,72.57,93,94,0.96,CD,2023-01-19 06:38:39
386,Starosubkhangulovo,53.1031,57.4423,20.1,69,2,1.34,RU,2023-01-19 06:38:40
387,Blagoyevo,63.3667,47.9167,25.47,85,100,11.16,RU,2023-01-19 06:38:42
388,Caconda,-13.7333,15.0667,62.8,76,95,1.86,AO,2023-01-19 06:38:44
389,Boa Vista,2.8197,-60.6733,75.18,78,40,13.8,BR,2023-01-19 06:38:46
390,Havelock,34.8791,-76.9013,55.35,92,0,0.0,US,2023-01-19 06:38:47
391,Udachnyy,66.4167,112.4,-56.42,100,55,1.14,RU,2023-01-19 06:34:46
392,Joura,26.3411,77.8115,65.89,27,83,4.0,IN,2023-01-19 06:38:50
393,Nagar Karnul,16.4821,78.3247,82.58,24,5,6.26,IN,2023-01-19 06:38:52
394,Guadalupe,25.6833,-100.25,68.22,57,0,4.61,MX,2023-01-19 06:38:54
395,Teguldet,57.3064,88.1667,8.55,92,100,7.0,RU,2023-01-19 06:38:55
396,Sinop,41.7711,34.8709,37.83,60,11,11.52,TR,2023-01-19 06:37:01
397,Talalayivka,50.9578,31.9209,40.12,98,100,9.51,UA,2023-01-19 06:39:00
398,Sal Rei,16.1833,-22.9167,71.74,73,3,23.24,CV,2023-01-19 06:39:01
399,Huarmey,-10.0681,-78.1522,70.18,78,100,5.01,PE,2023-01-19 06:39:04
400,Sechura,-5.5569,-80.8222,69.53,79,100,4.9,PE,2023-01-19 06:39:07
401,Manica,49.0,-1.1667,32.92,95,100,3.62,FR,2023-01-19 06:39:09
402,San Jacinto,33.7839,-116.9586,46.24,78,61,1.01,US,2023-01-19 06:39:12
403,Ampanihy,-24.7,44.75,85.75,41,69,11.34,MG,2023-01-19 06:39:14
404,Camacha,33.0833,-16.3333,56.62,67,75,13.8,PT,2023-01-19 06:39:15
405,Dungarvan,52.0881,-7.6253,38.08,85,100,3.0,IE,2023-01-19 06:39:18
406,Harwich,51.9419,1.2844,30.51,86,83,5.99,GB,2023-01-19 06:39:19
407,Tianpeng,30.9866,103.9393,53.73,32,0,4.92,CN,2023-01-19 06:40:22
408,Havre,49.5833,0.3333,40.77,81,100,9.22,FR,2023-01-19 06:40:24
409,Arlit,18.7369,7.3853,60.31,13,6,1.57,NE,2023-01-19 06:40:28
410,Berlevag,70.8578,29.0864,33.8,74,20,25.32,NO,2023-01-19 06:38:49
411,Sassandra,4.95,-6.0833,76.41,91,64,4.09,CI,2023-01-19 06:40:31
412,Gerash,27.6652,54.1371,48.34,44,0,2.84,IR,2023-01-19 06:40:32
413,Kaeo,-35.1,173.7833,73.33,73,98,6.38,NZ,2023-01-19 06:40:34
414,Aklavik,68.2191,-135.0107,-3.71,99,91,3.2,CA,2023-01-19 06:40:36
415,Usinsk,65.9939,57.5281,19.85,93,100,13.65,RU,2023-01-19 06:40:37
416,Mayor Pablo Lagerenza,-19.9309,-60.7718,73.26,83,68,3.47,PY,2023-01-19 06:40:39
417,Chadiza,-14.0678,32.4392,65.52,94,100,1.66,ZM,2023-01-19 06:40:41
418,Monrovia,6.3005,-10.7969,73.17,93,99,5.57,LR,2023-01-19 06:40:42
419,Tiznit,29.5833,-9.5,49.98,61,0,3.83,MA,2023-01-19 06:40:44
420,Chimbote,-9.0853,-78.5783,68.58,79,100,4.23,PE,2023-01-19 06:40:46
421,Cadiz,36.5,-5.75,37.74,87,0,2.46,ES,2023-01-19 06:40:47
422,Khelyulya,61.7333,30.6833,32.61,99,100,13.73,RU,2023-01-19 06:40:49
423,Chiconcuac,19.55,-98.9,58.96,33,91,3.15,MX,2023-01-19 06:39:23
424,Sikonge,-5.6333,32.7667,68.83,84,79,4.92,TZ,2023-01-19 06:40:52
425,Sonneberg,50.35,11.1667,26.56,92,93,5.14,DE,2023-01-19 06:40:56
426,Ceres,37.5949,-120.9577,51.57,82,100,8.05,US,2023-01-19 06:40:57
427,Moroni,-11.7022,43.2551,82.36,72,49,6.35,KM,2023-01-19 06:40:59
428,Wodonga,-36.1167,146.8833,80.96,81,0,4.85,AU,2023-01-19 06:41:01
429,Plettenberg Bay,-34.0527,23.3716,71.94,83,77,7.83,ZA,2023-01-19 06:41:03
430,Kibaya,-5.3,36.5667,64.53,85,100,0.78,TZ,2023-01-19 06:41:05
431,Merauke,-8.4667,140.3333,81.48,80,100,17.78,ID,2023-01-19 06:40:02
432,Bonavista,48.6499,-53.1147,34.29,100,100,7.96,CA,2023-01-19 06:41:08
433,Tutoia,-2.7619,-42.2744,74.08,91,100,2.51,BR,2023-01-19 06:41:09
434,Priargunsk,50.3691,119.1012,-15.07,86,100,8.88,RU,2023-01-19 06:41:11
435,Salalah,17.0151,54.0924,77.09,38,0,17.27,OM,2023-01-19 06:40:22
436,Kayerkan,69.3497,87.7602,-30.96,80,14,2.62,RU,2023-01-19 06:41:14
437,Cabedelo,-6.9811,-34.8339,75.87,83,84,8.39,BR,2023-01-19 06:41:16
438,Katsuura,35.1333,140.3,46.83,81,100,13.27,JP,2023-01-19 06:41:18
439,Kota Bahru,6.1333,102.2386,88.14,71,20,5.01,MY,2023-01-19 06:41:20
440,Karimpur,23.9667,88.6167,73.38,27,0,7.25,IN,2023-01-19 06:41:22
441,Ombessa,4.603,11.2565,72.55,77,99,1.88,CM,2023-01-19 06:41:25
442,Cortez,37.3489,-108.5859,14.7,87,0,8.05,US,2023-01-19 06:41:27
443,Port Hardy,50.6996,-127.4199,35.78,100,40,0.0,CA,2023-01-19 06:41:29
444,Predivinsk,57.0669,93.4378,4.08,95,100,3.8,RU,2023-01-19 06:41:31
445,Razole,16.4833,81.8333,83.19,52,22,4.74,IN,2023-01-19 06:41:32
446,Sirjan,29.452,55.6814,41.0,58,5,10.54,IR,2023-01-19 06:41:34
447,Nakambala,-15.8324,27.7799,68.0,93,100,4.5,ZM,2023-01-19 06:41:36
448,Marathon,44.9,-89.7668,30.15,90,100,16.11,US,2023-01-19 06:41:38
449,Kyaikto,17.3,97.0167,83.89,45,100,5.1,MM,2023-01-19 06:41:39
450,Uporovo,56.3109,66.2693,16.34,90,100,6.98,RU,2023-01-19 06:41:41
451,Warangal,18.0,79.5833,83.57,39,3,6.76,IN,2023-01-19 06:39:27
452,Ondangwa,-17.9167,15.95,68.23,88,100,7.16,NA,2023-01-19 06:41:45
453,Kalmar,56.6616,16.3616,24.73,100,20,2.3,SE,2023-01-19 06:41:46
454,Petrolina,-9.3986,-40.5008,75.25,73,0,9.22,BR,2023-01-19 06:41:48
455,Alofi,-19.0595,-169.9187,78.69,94,58,2.3,NU,2023-01-19 06:42:49
456,Erzin,36.9559,36.2,57.09,74,10,1.59,TR,2023-01-19 06:42:50
457,Narsipatnam,17.6667,82.6167,87.31,39,1,6.08,IN,2023-01-19 06:42:51
458,Oussouye,12.485,-16.5469,68.18,24,0,7.29,SN,2023-01-19 06:42:52
459,Malitbog,8.5339,124.8831,82.17,80,55,2.55,PH,2023-01-19 06:42:53
460,Makat,47.6469,53.3463,26.26,49,0,10.58,KZ,2023-01-19 06:42:55
461,Hami,42.8,93.45,22.51,38,0,3.56,CN,2023-01-19 06:42:56
462,Nishihara,26.1842,127.7558,64.45,57,20,14.97,JP,2023-01-19 06:42:57
463,Elizabeth City,36.2946,-76.2511,51.82,94,0,0.0,US,2023-01-19 06:41:12
464,Isabela,6.7085,121.9711,86.05,79,59,2.8,PH,2023-01-19 06:43:00
465,Sioux Lookout,50.1001,-91.917,15.87,92,100,3.44,CA,2023-01-19 06:43:02
466,Danielskuil,-28.1887,23.5395,77.61,42,96,6.98,ZA,2023-01-19 06:43:03
467,Malinovoye Ozero,51.6753,79.7825,14.04,90,99,9.01,RU,2023-01-19 06:43:05
468,Thanh Hoa,19.8,105.7667,61.23,66,100,5.17,VN,2023-01-19 06:43:06
469,Wasilla,61.5814,-149.4394,27.93,70,100,5.75,US,2023-01-19 06:39:32
470,Chiredzi,-21.05,31.6667,84.92,46,92,6.91,ZW,2023-01-19 06:43:09
471,Eidfjord,60.4675,7.0719,25.79,94,100,2.98,NO,2023-01-19 06:43:11
472,Cururupu,-1.8283,-44.8683,72.23,97,100,2.73,BR,2023-01-19 06:43:12
473,Olinda,-8.0089,-34.8553,80.33,78,75,4.61,BR,2023-01-19 06:42:35
474,Sao Gabriel Da Cachoeira,-0.1303,-67.0892,69.28,99,95,1.61,BR,2023-01-19 06:43:15
475,Sinnamary,5.3833,-52.95,74.17,90,98,6.24,GF,2023-01-19 06:43:16
476,Piacabucu,-10.4056,-36.4344,76.23,83,53,7.23,BR,2023-01-19 06:43:18
477,Yar-Sale,66.8333,70.8333,2.55,98,98,3.31,RU,2023-01-19 06:43:20
478,Sale,34.0389,-6.8166,49.64,100,40,4.61,MA,2023-01-19 06:43:21
479,Hasaki,35.7333,140.8333,46.29,64,100,11.68,JP,2023-01-19 06:43:22
480,Manbij,36.5281,37.9549,50.76,72,0,3.4,SY,2023-01-19 06:43:26
481,Road Town,18.4167,-64.6167,77.09,76,26,9.93,VG,2023-01-19 06:43:28
482,Doha,25.2867,51.5333,62.58,72,98,11.5,QA,2023-01-19 06:39:21
483,Jiuquan,39.7432,98.5174,21.24,39,0,1.86,CN,2023-01-19 06:43:31
484,Nelson Bay,-32.7167,152.15,67.1,93,100,11.99,AU,2023-01-19 06:43:32
485,Kokopo,-4.352,152.2633,82.8,70,22,13.4,PG,2023-01-19 06:43:34
486,Northam,51.0333,-4.2167,36.61,89,100,3.0,GB,2023-01-19 06:43:35
487,Albury,-36.0833,146.9167,81.01,81,0,5.01,AU,2023-01-19 06:43:36
488,Aranos,-24.1333,19.1167,79.95,45,10,9.53,NA,2023-01-19 06:43:37
489,Iracoubo,5.4802,-53.2011,74.03,90,79,6.67,GF,2023-01-19 06:43:39
490,Sept-Iles,50.2001,-66.3821,32.52,76,100,16.11,CA,2023-01-19 06:43:40
491,Kieta,-6.2167,155.6333,82.92,79,84,10.16,PG,2023-01-19 06:43:41
492,Baghdad,33.3406,44.4009,49.91,100,0,10.36,IQ,2023-01-19 06:41:01
493,Sayyan,15.1718,44.3244,55.22,33,7,4.23,YE,2023-01-19 06:43:44
494,Kiomboi,-4.2667,34.3667,65.43,78,100,0.38,TZ,2023-01-19 06:43:45
495,Hovd,48.0056,91.6419,11.34,51,18,3.56,MN,2023-01-19 06:42:16
496,Gizo,-8.103,156.8419,82.94,79,100,15.32,SB,2023-01-19 06:43:47
497,Homer,59.6425,-151.5483,31.8,88,100,10.0,US,2023-01-19 06:43:49
498,Lasa,46.6166,10.7002,29.28,92,100,7.78,IT,2023-01-19 06:43:50
499,Ixtapa,20.7,-105.2,60.1,79,33,2.95,MX,2023-01-19 06:40:54
500,Saint Anthony,45.0205,-93.218,32.25,86,100,11.5,US,2023-01-19 06:43:11
501,Limon,10.0,-83.0333,71.06,85,10,4.09,CR,2023-01-19 06:44:56
502,Birsk,55.4211,55.5428,5.22,72,87,5.01,RU,2023-01-19 06:44:57
503,Stephenville Crossing,48.5,-58.4318,33.93,100,100,4.61,CA,2023-01-19 06:44:58
504,Hendrina,-26.1588,29.7153,75.45,45,95,4.68,ZA,2023-01-19 06:40:44
505,Castelfiorentino,43.61,10.9692,41.2,91,48,5.77,IT,2023-01-19 06:45:00
506,Urdoma,61.7533,48.5442,20.25,89,100,9.82,RU,2023-01-19 06:45:02
507,Nanakuli,21.3906,-158.1547,78.75,78,0,0.0,US,2023-01-19 06:45:04
508,Angostura,25.3667,-108.1833,55.94,69,0,5.23,MX,2023-01-19 06:45:06
509,Bada,51.392,109.8717,-9.06,82,100,9.84,RU,2023-01-19 06:45:07
510,Oktyabrskiy,54.4815,53.471,8.67,76,0,3.87,RU,2023-01-19 06:41:00
511,Longyearbyen,78.2186,15.6401,21.04,63,0,17.27,SJ,2023-01-19 06:45:10
512,Upington,-28.4478,21.2561,77.38,61,0,8.05,ZA,2023-01-19 06:45:11
513,Tulun,54.5611,100.5792,-9.89,87,100,4.9,RU,2023-01-19 06:45:14
514,Cividale Del Friuli,46.0931,13.4275,42.69,90,100,4.68,IT,2023-01-19 06:45:15
515,Gisborne,-38.6533,178.0042,66.15,93,91,5.61,NZ,2023-01-19 06:45:17
516,Abu Kamal,34.4506,40.9171,55.22,70,0,7.2,SY,2023-01-19 06:45:18
517,Lander,42.833,-108.7307,28.99,70,0,3.44,US,2023-01-19 06:45:20
518,Gilbues,-9.8317,-45.3439,69.17,94,100,4.76,BR,2023-01-19 06:45:21
519,Jieshi,22.8134,115.8257,63.88,57,0,4.79,CN,2023-01-19 06:45:22
520,Saint-Pierre,-21.3393,55.4781,86.58,83,0,4.61,RE,2023-01-19 06:41:24
521,Thinadhoo,0.5333,72.9333,82.04,76,8,13.27,MV,2023-01-19 06:45:25
522,Tonantins,-2.8731,-67.8022,70.83,99,100,2.08,BR,2023-01-19 06:45:26
523,Kindersley,51.4668,-109.1682,17.62,93,100,6.91,CA,2023-01-19 06:45:28
524,Hailey,43.5196,-114.3153,21.06,75,100,9.22,US,2023-01-19 06:45:29
525,Kalabagh,32.965,71.557,59.36,21,10,4.0,PK,2023-01-19 06:45:31
526,Erzurum,40.0,41.5,20.88,59,0,2.98,TR,2023-01-19 06:45:33
527,Barranca,-10.75,-77.7667,69.66,76,100,5.23,PE,2023-01-19 06:45:34
528,Opotiki,-38.0833,177.2833,73.38,87,20,4.59,NZ,2023-01-19 06:45:36
529,Calais,50.9167,1.8333,36.09,83,56,8.59,FR,2023-01-19 06:45:37
530,Paamiut,61.994,-49.6678,28.78,97,100,7.27,GL,2023-01-19 06:45:39
531,Jalu,29.0331,21.5482,54.61,42,0,8.79,LY,2023-01-19 06:45:40
532,Kajiado,-1.8524,36.7768,72.7,37,99,10.8,KE,2023-01-19 06:45:42
533,Nadym,65.5333,72.5167,6.3,94,100,3.67,RU,2023-01-19 06:45:43
534,Melfort,52.8667,-104.6177,15.93,86,55,3.44,CA,2023-01-19 06:45:45
535,Namtsy,62.7161,129.6658,-46.86,96,100,1.36,RU,2023-01-19 06:45:46
536,Mackenzie,55.2999,-123.1698,28.62,86,100,6.91,CA,2023-01-19 06:45:48
537,Flin Flon,54.7682,-101.865,0.03,100,100,4.83,CA,2023-01-19 06:43:19
538,Ternate,0.8,127.4,82.81,76,100,11.39,ID,2023-01-19 06:45:51
539,Trinidad,-14.8333,-64.9,70.21,99,100,1.86,BO,2023-01-19 06:45:52
540,Garowe,8.4054,48.4845,78.08,34,19,17.38,SO,2023-01-19 06:45:54
541,Venice,27.0998,-82.4543,64.98,92,0,6.91,US,2023-01-19 06:45:56
542,Acapulco,16.8634,-99.8901,73.22,78,20,3.44,MX,2023-01-19 06:45:58
543,Cayeli,41.0923,40.7292,60.17,52,0,1.9,TR,2023-01-19 06:46:00
544,Aizawl,23.7333,92.7167,64.2,49,0,3.44,IN,2023-01-19 06:46:02
545,Tabuk,17.4189,121.4443,73.06,89,97,6.35,PH,2023-01-19 06:46:03
546,Znamenskoye,57.1281,73.8282,16.09,94,87,6.38,RU,2023-01-19 06:46:05
547,Mercedes,-34.6515,-59.4307,75.94,76,0,5.88,AR,2023-01-19 06:46:07
548,Soavinandriana,-19.1667,46.7333,69.39,66,100,15.32,MG,2023-01-19 06:47:09
549,Sosnovo-Ozerskoye,52.5249,111.5418,-16.11,81,90,12.68,RU,2023-01-19 06:47:10
550,Denpasar,-8.65,115.2167,89.26,70,20,13.8,ID,2023-01-19 06:47:11
551,Husavik,66.0449,-17.3389,23.09,82,100,6.62,IS,2023-01-19 06:47:14
552,Naze,28.3667,129.4833,58.12,63,97,10.02,JP,2023-01-19 06:47:16
553,Poum,-20.2333,164.0167,80.24,71,11,15.79,NC,2023-01-19 06:47:17
554,Topolobampo,25.6,-109.05,57.09,73,15,12.75,MX,2023-01-19 06:45:21
555,Sairang,23.8,92.6667,73.99,49,0,3.44,IN,2023-01-19 06:47:24
556,Ourem,39.6417,-8.5919,38.46,80,64,2.37,PT,2023-01-19 06:47:25
557,Kamaishi,39.2667,141.8833,36.28,60,15,5.7,JP,2023-01-19 06:47:27
558,Kalmunai,7.4167,81.8167,78.93,65,66,13.78,LK,2023-01-19 06:47:29
559,Eravur,7.7733,81.6095,79.38,60,82,13.58,LK,2023-01-19 06:47:30
560,Meadow Lake,34.8014,-106.5436,33.4,62,1,4.14,US,2023-01-19 06:47:32
561,Rio Grande,-32.035,-52.0986,73.69,66,100,11.79,BR,2023-01-19 06:47:34
562,Mariental,-24.6333,17.9667,83.48,39,19,9.35,NA,2023-01-19 06:47:35
563,Andros Town,24.7,-77.7667,69.76,63,89,12.28,BS,2023-01-19 06:47:36
564,Haines Junction,60.7522,-137.5108,4.82,100,100,0.22,CA,2023-01-19 06:47:40
565,Hambantota,6.1241,81.1185,86.34,54,40,17.27,LK,2023-01-19 06:43:03
566,Aborlan,9.4352,118.5492,86.07,79,98,12.66,PH,2023-01-19 06:47:43
567,Kidal,18.4411,1.4078,63.63,16,4,5.59,ML,2023-01-19 06:47:44
568,Staraya Mayna,54.6,48.95,6.91,91,84,11.43,RU,2023-01-19 06:47:46
569,Tautira,-17.7333,-149.15,80.78,77,15,19.73,PF,2023-01-19 06:47:48
570,Yerbogachen,61.2767,108.0108,-36.74,97,100,2.66,RU,2023-01-19 06:47:49
571,Llandrindod Wells,52.2416,-3.3787,32.94,94,100,4.36,GB,2023-01-19 06:47:53
572,Bairiki,1.3292,172.9752,82.4,78,75,14.97,KI,2023-01-19 06:47:54
